,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
project1329.csv,41.0,5.0,5.0,1.0,4.0,1.0,32.0,0.0,109.0,21.0,10.0,0.0
project1330.csv,20.0,4.0,14.0,2.5,9.5,2.0,42.5,0.0,68.0,19.0,13.5,0.0
project1331.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,6.0,0.0
project1332.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,3.5,0.0
project1333.csv,201.0,10.0,14.0,3.0,10.0,1.0,167.0,10.0,654.0,85.0,16.0,1.0
project1334.csv,12.5,3.0,1.0,1.0,0.0,0.0,4.0,1.0,37.0,57.0,5.0,0.0
project1335.csv,15.0,3.0,11.0,1.0,9.0,2.0,18.0,1.0,36.0,45.0,4.0,0.0
project1336.csv,24.0,2.0,3.0,0.0,2.5,1.0,6.0,0.0,17.5,14.5,2.0,0.0
project1337.csv,89.0,2.0,5.0,1.0,5.0,1.0,11.0,0.0,10.0,28.0,6.0,0.0
project1338.csv,26.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,149.0,40.0,2.0
project1339.csv,1.5,1.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,38.0,9.5,1.0
project1340.csv,99.5,14.0,20.0,2.0,17.5,3.0,84.0,11.0,271.5,40.5,11.0,0.0
project1341.csv,28.5,5.0,13.5,1.0,11.5,3.0,56.0,1.0,104.5,56.0,9.0,1.0
project1342.csv,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,17.0,3.0,0.0
project1343.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,3.5,0.0
project1344.csv,111.0,6.0,10.0,2.0,7.0,1.0,15.0,3.0,125.0,23.0,9.0,1.0
project1345.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.5,0.0
project1346.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,2.0,0.0
project1347.csv,171.0,3.0,5.0,0.0,4.0,1.0,2.0,12.0,46.0,29.0,3.0,0.0
project1348.csv,16.5,3.0,2.0,0.0,1.0,1.0,3.5,4.0,31.5,57.0,11.0,1.0
project1349.csv,31.5,8.0,21.5,2.5,17.5,2.0,161.0,1.0,291.5,101.5,12.0,1.0
project1350.csv,56.0,4.0,6.0,1.0,6.0,1.0,76.0,2.0,259.0,20.0,3.0,0.0
project1351.csv,10.0,2.0,6.0,0.0,5.0,1.0,10.0,0.0,31.0,38.0,4.0,0.0
project1352.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,9.0,1.0
project1353.csv,25.0,5.0,25.0,5.0,20.0,2.0,68.0,0.0,75.0,28.0,2.0,0.0
project1354.csv,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,2.0,0.0
project1355.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
project1356.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,57.0,9.0,0.0
project1357.csv,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0
project1358.csv,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,36.0,9.5,0.0
project1359.csv,25.0,7.0,26.5,5.0,18.5,2.0,113.0,0.0,89.0,18.0,10.0,0.0
project1360.csv,17.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,119.0,24.0,13.0,0.0
project1361.csv,19.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,11.5,0.0
project1362.csv,25.0,7.0,16.5,3.0,10.0,4.0,152.5,4.5,162.0,35.0,8.0,0.0
project1363.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0
project1364.csv,31.0,3.5,9.0,1.0,7.0,1.0,30.5,0.0,82.0,161.5,19.0,1.0
project1365.csv,59.0,10.0,42.0,4.0,37.5,4.0,225.5,0.0,125.5,73.5,14.0,0.0
project1366.csv,12.0,2.0,7.5,0.0,6.5,2.0,17.0,1.0,34.0,48.5,4.0,0.0
project1367.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,8.0,0.0
project1368.csv,35.0,3.0,5.0,0.0,3.5,1.0,8.0,0.0,22.5,12.5,4.0,0.0
project1369.csv,18.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,17.0,84.0,9.0,0.0
project1370.csv,11.0,6.0,12.0,3.0,8.0,2.0,71.0,0.0,62.0,134.0,20.0,0.0
project1371.csv,16.0,3.0,2.0,0.0,1.0,1.0,9.0,1.0,40.0,66.0,5.0,0.0
project1372.csv,31.0,3.0,4.0,0.0,3.0,1.0,29.0,1.0,52.0,100.0,6.0,0.0
project1373.csv,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,25.0,90.0,11.0,0.0
project1374.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,57.0,8.0,0.0
project1375.csv,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,3.0,0.0
project1376.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,101.5,23.0,0.0
project1377.csv,41.5,7.0,10.0,5.5,4.0,1.0,51.5,4.0,146.0,23.5,4.0,0.0
project1378.csv,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.5,5.5,0.0
project1379.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,121.0,39.5,2.0
project1380.csv,4.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.5,26.0,2.0,1.0
project1381.csv,85.0,7.0,18.0,2.0,16.0,2.0,69.0,2.0,56.0,46.0,10.0,0.0
project1382.csv,18.0,3.0,4.0,0.0,3.0,1.0,18.0,0.0,31.0,37.0,8.0,0.0
project1383.csv,33.0,2.0,2.0,0.0,1.0,1.0,5.0,0.0,187.0,26.0,6.0,0.0
project1384.csv,23.5,5.0,8.5,2.0,6.5,2.0,51.0,4.5,134.0,75.0,11.0,4.0
project1385.csv,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,75.0,33.0,7.0,0.0
project1386.csv,105.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,43.0,5.0,1.0
project1387.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.5,2.5,0.0
project1388.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,182.0,42.0,1.0
project1389.csv,29.0,4.0,15.0,2.0,15.0,3.0,18.0,1.0,44.0,20.0,5.0,0.0
project1390.csv,20.0,3.0,6.0,0.0,5.0,1.0,19.0,2.0,31.0,59.0,4.0,0.0
project1391.csv,48.5,4.0,21.0,2.0,18.0,2.0,41.5,0.0,24.0,19.0,5.0,0.0
project1392.csv,30.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,55.0,8.0,1.0
project1393.csv,28.0,3.0,8.5,0.0,8.5,1.0,18.5,1.0,27.5,16.5,1.0,0.0
project1394.csv,73.0,20.0,54.5,13.0,34.0,1.0,253.5,14.0,449.0,147.5,57.0,1.0
project1395.csv,9.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,25.5,21.5,6.0,0.5
project1396.csv,59.0,6.0,29.0,2.5,26.0,4.0,54.5,4.0,88.0,78.5,9.0,1.0
project1397.csv,44.0,4.0,5.0,1.0,3.0,1.0,12.0,0.0,73.0,85.0,11.0,0.5
project1398.csv,9.0,3.0,9.0,0.0,8.0,2.0,5.0,0.0,3.0,12.0,3.0,0.0
project1399.csv,38.0,4.0,10.0,0.0,9.0,2.0,12.0,2.0,62.0,18.0,5.0,0.0
project1400.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,59.0,15.0,2.0
project1401.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,52.0,16.0,1.0
project1402.csv,54.0,6.0,8.0,1.0,6.0,1.0,6.0,0.0,21.0,135.0,24.0,1.0
project1403.csv,53.0,2.0,3.0,0.0,2.0,1.0,6.0,0.0,126.0,103.0,34.0,1.0
project1404.csv,57.0,3.0,3.0,0.0,2.0,1.0,14.0,3.0,128.0,346.0,14.0,1.0
project1405.csv,165.0,10.0,31.0,6.0,24.0,1.0,95.5,5.0,283.0,55.5,14.5,4.0
project1406.csv,29.5,5.0,7.0,0.0,6.0,1.0,36.5,4.0,81.0,78.0,10.5,0.0
project1407.csv,20.0,2.0,5.5,0.0,5.0,2.0,25.0,0.0,18.0,3.5,1.0,0.0
project1408.csv,25.0,5.0,9.0,1.0,7.0,1.0,44.0,2.0,89.0,180.0,6.0,0.0
project1409.csv,35.0,7.0,31.0,3.0,28.0,5.0,445.0,6.0,420.0,137.0,9.0,0.0
project1410.csv,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,29.0,3.0,0.0
project1411.csv,14.0,2.0,5.0,0.0,4.0,1.0,6.0,0.0,10.0,31.0,2.0,0.0
project1412.csv,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.5,77.5,28.0,4.0
project1413.csv,27.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,72.0,31.0,6.0,1.0
project1414.csv,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0
project1415.csv,11.5,2.0,5.0,0.0,4.5,1.5,5.0,0.0,11.0,16.0,1.0,0.0
project1416.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,16.0,1.0
project1417.csv,14.5,2.0,2.0,0.0,2.0,1.0,2.0,1.5,23.5,64.5,6.0,0.0
project1418.csv,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,104.0,40.0,2.0
project1419.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,9.0,0.0
project1420.csv,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,4.5,0.0
project1421.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,3.5,0.0
project1422.csv,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,14.0,5.0,0.0
project1423.csv,33.0,4.0,3.0,1.0,2.0,1.0,9.5,1.0,29.5,12.0,5.0,1.0
project1424.csv,79.5,6.0,17.0,2.0,13.5,1.0,117.5,3.0,115.0,8.0,3.0,0.0
project1425.csv,33.0,12.0,31.0,2.0,27.0,1.0,115.0,0.0,123.0,162.5,16.5,0.5
project1426.csv,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,13.0,1.0
project1427.csv,4.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,25.0,29.0,11.0,1.0
project1428.csv,3.5,2.0,2.0,0.0,1.0,1.0,6.5,1.0,5.0,8.0,2.0,1.0
project1429.csv,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.5,5.0,0.0
project1430.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,0.0
project1431.csv,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,17.0,4.0,0.0
project1432.csv,21.5,2.0,2.0,0.0,1.0,1.0,4.0,0.0,18.5,40.5,6.0,0.0
project1433.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,12.0,0.0
project1434.csv,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,2.0,0.0
project1435.csv,14.5,6.0,10.0,1.0,8.5,2.0,60.5,2.0,98.5,33.5,6.5,0.0
project1436.csv,26.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,53.0,121.0,24.0,2.0
project1437.csv,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,3.0,1.0
project1438.csv,140.0,14.0,68.0,8.0,48.0,6.0,408.0,15.0,271.0,8.0,4.0,0.0
project1439.csv,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,20.0,1.0,0.0
project1440.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0
project1441.csv,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,58.0,8.0,0.0
project1442.csv,10.0,2.0,4.0,1.0,0.0,0.0,10.0,11.0,49.0,80.0,12.0,1.0
project1443.csv,27.0,2.0,2.0,0.0,2.0,1.0,9.0,0.0,69.0,21.0,1.0,0.0
project1444.csv,12.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,19.0,25.0,3.0,0.0
project1445.csv,19.5,3.0,2.0,0.0,2.0,1.0,2.0,1.0,10.0,6.0,2.0,0.0
project1446.csv,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,5.0,0.0
project1447.csv,354.0,8.0,5.0,2.0,4.5,1.0,44.5,2.0,108.0,38.0,2.5,0.0
project1448.csv,20.0,3.0,8.5,1.0,7.0,1.0,50.5,2.0,45.0,23.5,2.0,0.0
project1449.csv,38.0,5.0,18.5,4.0,11.5,2.0,60.0,0.0,122.0,88.0,6.0,0.0
project1450.csv,8.5,3.0,2.5,0.0,2.5,1.0,6.5,1.0,47.5,47.0,5.0,1.0
project1451.csv,42.0,3.0,1.0,0.0,2.0,1.0,5.0,0.0,51.0,19.0,2.0,0.0
project1452.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0,0.0
project1453.csv,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,0.0
project1454.csv,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0
project1455.csv,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.5,4.5,0.0
project1456.csv,23.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,25.5,4.0,0.0
project1457.csv,31.0,4.0,9.0,1.0,8.0,2.0,49.0,1.0,69.0,15.0,1.0,0.0
project1458.csv,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,18.0,2.0,0.0
project1459.csv,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,27.5,3.0,1.0
project1460.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,47.0,1.0,0.0
project1461.csv,48.0,25.5,51.5,3.0,46.0,4.0,129.0,2.0,107.0,26.0,14.0,0.0
project1462.csv,43.5,8.0,27.0,4.0,22.0,4.0,69.5,1.0,46.5,18.5,3.0,0.0
project1463.csv,34.0,2.0,1.0,0.0,0.5,0.5,2.0,0.0,152.5,40.0,9.0,0.0
project1464.csv,12.0,3.0,6.0,0.0,5.0,2.0,6.0,0.0,30.0,16.0,8.0,1.0
project1465.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,11.0,1.0
project1466.csv,489.0,7.0,8.0,2.0,5.0,2.0,28.0,0.0,436.0,19.0,4.0,1.0
project1467.csv,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.5,150.0,26.0,0.0
project1468.csv,5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,12.0,25.0,5.0,0.0
project1469.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,2.0,0.0
project1470.csv,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,30.0,6.0,0.0
project1471.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,78.0,10.0,0.0
project1472.csv,8.0,4.0,7.0,1.0,5.0,1.0,36.0,6.0,40.0,51.0,11.0,0.0
project1473.csv,12.0,3.0,3.5,0.0,3.0,1.0,14.5,0.0,49.0,19.0,3.0,0.0
project1474.csv,55.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54.5,18.0,4.0,0.5
project1475.csv,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,29.0,4.0,0.0
project1476.csv,57.5,3.0,3.0,0.0,2.5,1.0,11.0,0.0,12.5,24.0,1.0,0.0
project1477.csv,31.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,8.0,3.0,0.0
project1478.csv,10.0,4.0,8.0,2.0,6.0,2.0,47.0,1.0,80.0,53.0,6.0,0.0
project1479.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,27.0,4.0,0.0
project1480.csv,5.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,16.0,43.5,3.0,0.0
project1481.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0
project1482.csv,26.0,2.0,6.0,0.0,5.0,1.0,0.0,0.0,16.0,69.0,8.0,1.0
project1483.csv,145.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,81.0,32.0,9.0,1.0
project1484.csv,32.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.5,0.0
project1485.csv,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,5.0,0.0
project1486.csv,88.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,93.0,36.0,9.0,1.0
project1487.csv,28.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,13.0,3.0,0.0
project1488.csv,1.0,1.0,2.0,0.0,0.0,0.0,3.5,0.5,12.0,36.5,4.0,0.0
project1489.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0
project1490.csv,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,50.0,9.0,1.0
project1491.csv,59.5,6.5,10.5,1.5,9.0,2.0,30.0,0.0,102.0,299.5,16.5,1.0
project1492.csv,99.0,8.0,12.0,6.0,3.0,2.0,95.0,0.0,129.0,42.0,5.0,0.0
project1493.csv,50.0,7.0,10.0,1.0,9.0,1.0,38.0,0.0,149.0,153.0,19.0,0.0
project1494.csv,16.0,4.0,10.0,1.0,10.0,3.0,64.0,1.0,36.0,18.0,2.0,0.0
project1495.csv,8.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,23.0,4.0,2.0,1.0
project1496.csv,15.5,3.0,6.5,0.0,5.0,1.0,9.5,0.0,99.0,29.5,3.0,0.0
project1497.csv,45.5,4.0,9.0,1.0,6.0,1.0,32.5,3.0,149.0,97.0,9.0,0.0
project1498.csv,84.0,4.0,3.5,0.0,3.0,1.0,4.5,3.0,51.0,105.0,5.0,0.0
project1499.csv,11.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,5.0,1.0,0.0
project1500.csv,44.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,14.0,12.0,6.0,0.0
project1501.csv,3.5,1.0,0.0,0.0,0.0,0.0,0.0,3.5,13.5,47.5,16.0,1.0
project1502.csv,59.0,9.0,29.5,3.0,26.0,2.0,94.5,15.5,206.5,135.5,13.0,1.0
project1503.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0
project1504.csv,9.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,124.0,41.0,1.0
project1505.csv,48.0,12.0,2.5,0.0,2.0,1.0,2.0,2.0,29.5,20.5,18.0,0.0
project1506.csv,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.5,2.0,0.0
project1507.csv,18.5,10.0,19.0,3.0,14.5,2.0,88.5,4.0,105.0,121.5,58.5,1.0
project1508.csv,15.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,30.0,25.0,2.0,0.0
project1509.csv,142.0,5.0,17.0,2.0,15.0,3.0,69.0,4.0,86.0,25.0,17.0,2.0
project1510.csv,34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,33.0,4.0,0.0
project1511.csv,8.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,16.5,4.0,0.0
project1512.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,24.0,1.0
project1513.csv,19.0,3.0,5.0,0.0,4.0,1.0,3.0,0.0,15.0,31.0,7.0,1.0
project1514.csv,34.5,1.0,1.0,0.0,1.0,1.0,1.5,8.5,91.5,162.0,21.0,1.0
project1515.csv,39.5,4.0,3.0,2.0,1.0,1.0,2.5,0.0,46.0,197.0,80.0,8.0
project1516.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,67.0,11.0,0.0
project1517.csv,10.5,3.0,1.0,0.0,0.5,0.5,0.0,1.0,9.5,27.0,4.0,0.0
project1518.csv,19.0,2.0,4.0,0.0,3.0,2.0,8.0,0.0,8.0,8.0,2.0,0.0
project1519.csv,28.0,2.0,8.0,2.0,6.0,1.0,35.0,0.0,118.0,53.0,17.0,1.0
project1520.csv,12.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,61.0,34.0,5.0,0.0
project1521.csv,22.0,5.0,16.0,0.0,14.0,3.0,14.0,19.0,449.0,67.0,19.0,2.0
project1522.csv,49.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,80.5,109.5,6.5,0.0
project1523.csv,30.0,7.0,12.0,2.0,10.0,1.0,69.0,2.0,318.0,87.0,12.0,0.0
project1524.csv,23.0,6.0,25.0,4.0,19.0,1.0,116.0,0.0,131.0,46.0,10.0,0.0
project1525.csv,7.5,3.0,3.0,0.0,3.0,1.0,9.0,3.0,42.5,20.0,4.5,0.0
project1526.csv,13.0,3.0,9.5,1.0,9.0,2.0,20.5,0.0,61.0,35.0,3.0,0.0
project1527.csv,16.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,12.0,11.0,2.0,0.0
project1528.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,1.0
project1529.csv,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,40.0,3.5,0.0
project1530.csv,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,67.0,7.0,0.0
project1531.csv,4.0,2.5,3.0,1.0,2.5,1.0,14.0,3.0,51.5,31.0,10.5,0.0
project1532.csv,6.0,3.0,1.0,0.0,0.5,0.5,3.0,1.0,36.5,39.5,15.0,0.0
project1533.csv,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,97.0,19.0,1.0
project1534.csv,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,58.0,16.0,1.0
project1535.csv,9.5,1.5,0.0,0.0,0.0,0.0,0.0,6.5,41.0,155.5,22.0,0.0
project1536.csv,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.5,12.0,70.5,18.5,0.0
project1537.csv,1.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,12.0,82.5,7.0,0.0
project1538.csv,31.0,2.0,2.0,0.0,2.0,1.0,6.0,0.0,26.0,54.0,5.0,0.0
project1539.csv,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,2.0,0.0
project1540.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,16.0,1.0
project1541.csv,14.5,3.0,10.0,1.0,7.0,1.0,25.5,3.0,37.0,38.0,4.0,0.0
project1542.csv,93.5,7.0,23.0,1.5,22.0,1.0,94.0,3.0,159.0,51.5,8.5,0.0
project1543.csv,20.0,4.0,15.5,1.0,14.0,2.0,24.0,1.0,32.5,50.0,4.5,0.0
project1544.csv,72.0,6.5,15.0,2.0,13.0,4.0,30.0,5.0,45.0,10.0,0.5,0.0
project1545.csv,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,16.0,103.0,38.0,1.0
project1546.csv,3.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,18.0,18.0,1.0,0.0
project1547.csv,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,1.5,0.0
project1548.csv,156.5,13.0,2.0,1.0,1.0,1.0,4.0,3.5,100.5,24.0,6.0,0.0
project1549.csv,28.5,6.0,5.5,1.0,3.0,1.0,20.0,2.0,54.5,40.0,17.0,0.0
project1550.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,10.0,1.0
project1551.csv,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,5.0,0.0
project1552.csv,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0
project1553.csv,32.0,2.0,4.5,0.0,4.0,1.0,8.5,1.5,43.5,18.0,9.5,0.0
project1554.csv,31.0,7.0,10.0,1.0,5.0,2.0,70.0,1.0,142.0,41.0,7.0,0.0
project1555.csv,12.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,7.0,13.0,1.0,0.0
project1556.csv,133.0,16.0,45.0,4.0,43.0,1.0,538.0,2.0,401.0,26.0,3.0,0.0
project1557.csv,11.0,4.0,6.0,1.0,3.0,1.0,34.0,2.0,42.0,120.0,16.0,1.0
project1558.csv,8.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,12.0,52.0,13.0,1.0
project1559.csv,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,18.5,4.0,0.0
project1560.csv,30.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,22.0,24.0,3.0,0.0
project1561.csv,82.0,4.0,8.0,1.0,6.0,1.0,23.0,1.0,67.5,155.0,25.0,1.0
project1562.csv,4.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,6.5,88.5,23.5,1.5
project1563.csv,124.0,3.0,30.0,0.0,32.0,2.0,0.0,1.0,5.0,17.0,1.0,0.0
project1564.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0
project1565.csv,136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,107.0,9.0,0.0
project1566.csv,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,5.0,0.0
project1567.csv,27.0,2.0,3.0,1.0,2.0,1.0,4.0,0.0,59.5,181.5,22.0,1.0
project1568.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,69.0,7.0,1.0
project1569.csv,4.5,2.0,1.0,0.0,0.0,0.0,2.0,3.0,66.5,27.0,8.0,1.0
project1570.csv,144.0,18.0,10.0,1.0,10.0,3.0,77.0,5.0,250.0,55.0,18.0,1.0
project1571.csv,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,36.0,4.0,1.0
project1572.csv,184.5,5.0,1.5,0.0,1.5,1.0,0.0,3.0,148.0,29.0,7.0,0.0
project1573.csv,4.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,78.5,7.0,0.0
project1574.csv,23.5,4.0,6.0,2.0,4.0,1.0,21.0,1.0,49.0,20.0,3.0,0.0
project1575.csv,99.0,6.0,25.5,2.0,19.0,3.0,64.5,5.0,103.0,21.5,5.5,0.0
project1576.csv,115.5,8.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,29.5,8.0,0.0
project1577.csv,151.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,99.5,10.0,3.5,0.0
project1578.csv,8.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,28.0,53.0,12.0,0.5
project1579.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,9.0,0.0
project1580.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0
